dark_ratio,edge_density,center_dark,contrast,yawn_score,predicted,actual
0.02783203125,0.30126953125,0.005208333333333333,43.645514487814275,0.0604589869927703,0,0
0.039794921875,0.338134765625,0.2378472222222222,40.3837979942391,0.1607071177285415,1,0
0.06787109375,0.306640625,0.2569444444444444,49.1835038962402,0.17987792636453864,1,0
0.0,0.2578125,0.0,25.359940518450852,0.035726324713117985,0,0
0.005615234375,0.194580078125,0.0,25.875608242413985,0.03185139891246627,0,0
0.0,0.0986328125,0.0,29.479160503728288,0.02142373634950129,0,0
0.0,0.0986328125,0.0,29.479160503728288,0.02142373634950129,0,0
0.01904296875,0.35595703125,0.003472222222222222,41.70031758274382,0.06095484523261196,0,0
0.052001953125,0.296630859375,0.0,48.62305293315873,0.06953173108285636,0,0
0.019287109375,0.35302734375,0.03125,44.075981142090576,0.07280227661209435,0,0
0.061767578125,0.350341796875,0.15625,40.19394012199189,0.13800354039710466,1,0
0.122314453125,0.264404296875,0.3159722222222222,29.58775259151061,0.21335814005835385,1,0
0.0078125,0.326171875,0.001736111111111111,32.866132635403865,0.04932531140930871,0,0
0.16796875,0.245849609375,0.4861111111111111,55.424909499459716,0.30795216400918357,1,0
0.00927734375,0.287353515625,0.026041666666666668,30.223102866545172,0.0547151529317334,0,0
0.00048828125,0.09814453125,0.0,27.799625862085925,0.02091157968856311,0,0
0.000732421875,0.3466796875,0.003472222222222222,32.275818210833926,0.04900701000098062,0,0
0.01611328125,0.322265625,0.03819444444444445,32.36905023314424,0.06664339796724611,0,0
0.095703125,0.339111328125,0.1267361111111111,50.21659053344518,0.1425796078582955,1,0
0.059326171875,0.34716796875,0.09722222222222222,41.12416380101706,0.11346327757311127,1,0
0.06982421875,0.326904296875,0.15104166666666666,45.184117695813,0.13875604569566197,1,0
0.001708984375,0.320556640625,0.008680555555555556,28.24588975290652,0.047288299545665956,0,0
0.01611328125,0.33984375,0.0,35.42068778893515,0.05432015329958242,0,0
0.0,0.104248046875,0.0,28.031457651447248,0.02141753317826363,0,0
0.005859375,0.353515625,0.013888888888888888,37.481697199152435,0.0579495728395369,0,0
0.0,0.2119140625,0.0,22.226987526957952,0.029907871946846257,0,0
0.015869140625,0.3505859375,0.0,30.600102841447537,0.05340629032997943,0,0
0.07666015625,0.246826171875,0.027777777777777776,56.17776515039299,0.08848828693602012,0,0
0.007568359375,0.30810546875,0.024305555555555556,25.24464793656562,0.053459974783130304,0,0
0.014892578125,0.2470703125,0.07291666666666667,41.8669206710772,0.0762491294298342,0,0
0.099853515625,0.20068359375,0.1579861111111111,53.39699302734415,0.1441442073350696,1,0
0.3125,0.262939453125,0.3923611111111111,61.358349189994144,0.33230048747851076,1,0
0.01611328125,0.334716796875,0.026041666666666668,39.882364513037,0.06597380180045569,0,0
0.0244140625,0.34521484375,0.0,43.73053426597087,0.06143633849891014,0,0
0.0,0.10400390625,0.0,31.467343489307016,0.022740525326689028,0,0
0.0390625,0.30810546875,0.036458333333333336,43.62441344809594,0.0781264933252337,0,0
0.23583984375,0.2626953125,0.03819444444444445,52.35522375267931,0.15641470682294614,1,0
0.02392578125,0.154052734375,0.09722222222222222,25.11485753383704,0.07371343856514852,0,0
0.00439453125,0.275390625,0.0,40.01795606440741,0.04499019110368918,0,0
0.0126953125,0.306640625,0.005208333333333333,42.03466226489384,0.054309702113683855,0,0
0.027099609375,0.350830078125,0.034722222222222224,40.63624673466759,0.07574752348459186,0,0
0.06005859375,0.369384765625,0.08680555555555555,53.25213965238653,0.11656732830526596,1,0
0.028076171875,0.358642578125,0.078125,46.83785010370635,0.09671251091689465,0,0
0.014892578125,0.34326171875,0.0,35.9114226324703,0.05436611396126286,0,0
0.044189453125,0.25634765625,0.109375,39.17818581088871,0.10242454131064264,0,0
0.0,0.072998046875,0.0,27.631830933026585,0.01813581681809866,0,0
0.00927734375,0.2333984375,0.07118055555555555,24.247484838675863,0.06503182105601668,0,0
0.00634765625,0.325439453125,0.0,30.68460417018074,0.047116185918453235,0,0
0.346435546875,0.260986328125,0.057291666666666664,32.31501987083635,0.20026207504125937,1,0
0.0,0.1435546875,0.0,36.380521229914116,0.02862233982055456,0,0
0.0,0.1435546875,0.0,36.380521229914116,0.02862233982055456,0,0
0.246337890625,0.343017578125,0.4149305555555556,55.711461502454654,0.3206567682464692,1,0
0.0361328125,0.207763671875,0.010416666666666666,39.376263307559654,0.05483783073948418,0,0
0.017333984375,0.330078125,0.022569444444444444,48.07090496291444,0.06782051930735207,0,0
